,Feature_A,Feature_B,Correlation
614,wireless_internet,lock_on_bedroom_door,0.014518898041230527
615,wireless_internet,pool,0.021461408498494036
616,wireless_internet,hair_dryer,0.15179480184261773
617,wireless_internet,gym,0.0035802520378182667
618,wireless_internet,wheelchair_accessible,-0.021672771908194725
619,wireless_internet,iron,0.1432108223153885
620,wireless_internet,shampoo,0.19887039854500216
621,wireless_internet,hangers,0.11496257580739819
622,wireless_internet,first_aid_kit,0.05445299689637986
623,wireless_internet,elevator,0.008438823171673084
624,smoke_detector,id,0.048559798488314876
625,smoke_detector,host_response_rate,0.00736639977570708
626,smoke_detector,host_acceptance_rate,0.09523244352583224
627,smoke_detector,latitude,-0.08261411726299801
628,smoke_detector,longtitude,-0.012306650677967245
629,smoke_detector,accomodates,0.021202588473856036
630,smoke_detector,bathrooms,-0.013152343543523999
631,smoke_detector,bedrooms,0.04269905360023667
632,smoke_detector,beds,0.07662583416953009
633,smoke_detector,price,-0.017887657755311075
634,smoke_detector,security_deposit,0.11167451831338643
635,smoke_detector,cleaning_fee,-0.058281205708420915
636,smoke_detector,extra_people,0.12690019060940083
637,smoke_detector,number_of_reviews,0.07587636385718537
638,smoke_detector,review_scores_rating,0.17260055147783604
639,smoke_detector,wireless_internet,0.16458490944009618
640,smoke_detector,smoke_detector,1.0
641,smoke_detector,air_conditioning,0.04073166941471514
642,smoke_detector,heating,0.14961321306206624
643,smoke_detector,cable_tv,-0.04173917315296804
644,smoke_detector,washer,0.025190938766138597
645,smoke_detector,dryer,0.1070987814734178
646,smoke_detector,family_kid_friendly,0.019953151171995722
647,smoke_detector,kitchen,0.05511584386488654
648,smoke_detector,free_parking,0.10605920074413651
649,smoke_detector,carbon_monoxide,0.6772860527566595
650,smoke_detector,pets_allowed,0.04248301981482146
651,smoke_detector,essentials,0.24221733944977397
652,smoke_detector,checkin_24hr,0.10409043727051552
653,smoke_detector,lock_on_bedroom_door,0.1625308447545026
654,smoke_detector,pool,-0.09306973660731978
655,smoke_detector,hair_dryer,0.17631612218981027
656,smoke_detector,gym,-0.1551602121929253
657,smoke_detector,wheelchair_accessible,0.04602236742948978
658,smoke_detector,iron,0.17947760070485178
659,smoke_detector,shampoo,0.1633815581730412
660,smoke_detector,hangers,0.21569594708094228
661,smoke_detector,first_aid_kit,0.29207331221091043
662,smoke_detector,elevator,-0.09801513785677059
663,air_conditioning,id,-0.07097533829112601
664,air_conditioning,host_response_rate,0.13001836533932667
665,air_conditioning,host_acceptance_rate,0.052515925522918054
666,air_conditioning,latitude,0.16359637951195427
667,air_conditioning,longtitude,0.1479795325312872
668,air_conditioning,accomodates,0.21198390613213736
669,air_conditioning,bathrooms,0.09243571661073252
670,air_conditioning,bedrooms,0.086510681301529
671,air_conditioning,beds,0.1386044139485058
672,air_conditioning,price,0.22043386592754044
673,air_conditioning,security_deposit,0.056948724484593885
674,air_conditioning,cleaning_fee,0.2218236460547541
675,air_conditioning,extra_people,0.06624898833816126
676,air_conditioning,number_of_reviews,0.098077932152731
677,air_conditioning,review_scores_rating,0.046186941490084024
678,air_conditioning,wireless_internet,0.12078969131762544
679,air_conditioning,smoke_detector,0.04073166941471514
680,air_conditioning,air_conditioning,1.0
681,air_conditioning,heating,0.24920600542798896
682,air_conditioning,cable_tv,0.2659542739005175
683,air_conditioning,washer,0.16124953878029916
684,air_conditioning,dryer,0.19049618039702332
685,air_conditioning,family_kid_friendly,0.18738467925198615
686,air_conditioning,kitchen,0.1126242167111631
687,air_conditioning,free_parking,-0.040183893887092766
688,air_conditioning,carbon_monoxide,0.060534549743409605
689,air_conditioning,pets_allowed,0.04491313412114861
690,air_conditioning,essentials,0.11758534556291783
691,air_conditioning,checkin_24hr,0.13264529977005088
692,air_conditioning,lock_on_bedroom_door,-0.06834376925753216
693,air_conditioning,pool,0.10588235970941434
694,air_conditioning,hair_dryer,0.12390019121922612
695,air_conditioning,gym,0.17633911664619462
696,air_conditioning,wheelchair_accessible,0.07032783380319384
697,air_conditioning,iron,0.17109486885455238
698,air_conditioning,shampoo,0.13519746478025713
699,air_conditioning,hangers,0.04662108296253237
700,air_conditioning,first_aid_kit,0.020188127912428844
701,air_conditioning,elevator,0.1939650996082495
702,heating,id,-0.07605996346184662
703,heating,host_response_rate,0.06627998240012908
704,heating,host_acceptance_rate,0.03817832905342902
705,heating,latitude,0.042052706565413704
706,heating,longtitude,0.03178143831317101
707,heating,accomodates,0.09768514079951272
708,heating,bathrooms,0.06728910192768392
709,heating,bedrooms,0.046168055439881776
710,heating,beds,0.07490069114105555
711,heating,price,0.06041767546170656
712,heating,security_deposit,0.0563535576004066
713,heating,cleaning_fee,0.11710573417754924
714,heating,extra_people,0.07091440405119626
715,heating,number_of_reviews,0.06784064155559538
716,heating,review_scores_rating,0.08441591392424722
717,heating,wireless_internet,0.2774284564581201
718,heating,smoke_detector,0.14961321306206624
719,heating,air_conditioning,0.24920600542798896
720,heating,heating,1.0
721,heating,cable_tv,0.15579243138564697
722,heating,washer,0.13313650737307708
723,heating,dryer,0.19530964727851674
724,heating,family_kid_friendly,0.1283556912961496
725,heating,kitchen,0.22789123039342565
726,heating,free_parking,0.040352295636997285
727,heating,carbon_monoxide,0.1272700864340485
728,heating,pets_allowed,0.032758197904669314
729,heating,essentials,0.2152322210495592
730,heating,checkin_24hr,0.1117990516313372
731,heating,lock_on_bedroom_door,-0.022996429592935727
732,heating,pool,0.0291879917323799
733,heating,hair_dryer,0.1274110698733677
734,heating,gym,0.0636345939466989
735,heating,wheelchair_accessible,0.02619464035717602
736,heating,iron,0.14429414051125306
737,heating,shampoo,0.1754021537867277
738,heating,hangers,0.14218417816312737
739,heating,first_aid_kit,0.06796143642133731
740,heating,elevator,0.0726492780751896
741,cable_tv,id,-0.251039761341009
742,cable_tv,host_response_rate,0.04125147826685049
743,cable_tv,host_acceptance_rate,-0.06003977776185399
744,cable_tv,latitude,0.12443274390213935
745,cable_tv,longtitude,0.1382308575790085
746,cable_tv,accomodates,0.2182939845495969
747,cable_tv,bathrooms,0.11091129158280177
748,cable_tv,bedrooms,0.14205032292650288
749,cable_tv,beds,0.12391857567647142
750,cable_tv,price,0.2269806620650489
751,cable_tv,security_deposit,0.06113651309284943
752,cable_tv,cleaning_fee,0.3268577305046521
753,cable_tv,extra_people,-0.009988073705822883
754,cable_tv,number_of_reviews,0.03888738856995435
755,cable_tv,review_scores_rating,0.07541539422524893
756,cable_tv,wireless_internet,0.14679021534598488
757,cable_tv,smoke_detector,-0.04173917315296804
758,cable_tv,air_conditioning,0.2659542739005175
759,cable_tv,heating,0.15579243138564697
760,cable_tv,cable_tv,1.0
761,cable_tv,washer,0.10985409026223301
762,cable_tv,dryer,0.10861637259317246
763,cable_tv,family_kid_friendly,0.15292028755216486
764,cable_tv,kitchen,0.15010029460405624
765,cable_tv,free_parking,-0.09843214479828406
766,cable_tv,carbon_monoxide,-0.013975732176310545
767,cable_tv,pets_allowed,0.06038456665441941
768,cable_tv,essentials,0.053816558119031646
769,cable_tv,checkin_24hr,0.19717909255840035
770,cable_tv,lock_on_bedroom_door,-0.14828208034817109
771,cable_tv,pool,0.13510775521745386
772,cable_tv,hair_dryer,0.053414147669548974
773,cable_tv,gym,0.2156463986942453
774,cable_tv,wheelchair_accessible,0.08112880193930926
775,cable_tv,iron,0.11548257287352169
776,cable_tv,shampoo,0.035380766025255424
777,cable_tv,hangers,-0.01688204132499163
778,cable_tv,first_aid_kit,-0.07064258856728754
779,cable_tv,elevator,0.18553035172548846
780,washer,id,-0.037376528027891764
781,washer,host_response_rate,-0.0017074504005947164
782,washer,host_acceptance_rate,-0.08111830956779383
783,washer,latitude,0.006911613927935814
784,washer,longtitude,-0.024672404649374192
785,washer,accomodates,0.10000368426067587
786,washer,bathrooms,0.1564104907205862
787,washer,bedrooms,0.1088720850785754
788,washer,beds,0.07951172065703271
789,washer,price,0.12568686046459274
790,washer,security_deposit,0.042681255150373514
791,washer,cleaning_fee,0.17513283121358134
792,washer,extra_people,-0.012338410061708513
793,washer,number_of_reviews,-0.05160981350483389
794,washer,review_scores_rating,-0.003922707930048193
795,washer,wireless_internet,0.11037030904263517
796,washer,smoke_detector,0.025190938766138597
797,washer,air_conditioning,0.16124953878029916
798,washer,heating,0.13313650737307708
799,washer,cable_tv,0.10985409026223301
800,washer,washer,1.0
801,washer,dryer,0.628352458441706
802,washer,family_kid_friendly,0.136024489976316
803,washer,kitchen,0.2345241079904351
804,washer,free_parking,0.05567044882541586
805,washer,carbon_monoxide,0.006603131232401524
806,washer,pets_allowed,0.025514634069593974
807,washer,essentials,0.09107638682125857
808,washer,checkin_24hr,0.059663586201291426
809,washer,lock_on_bedroom_door,-0.03604782607842663
810,washer,pool,0.11844884893749467
811,washer,hair_dryer,0.055180618126560096
812,washer,gym,0.2133398345880175
813,washer,wheelchair_accessible,0.07528282238324023
814,washer,iron,0.04464466640334896
815,washer,shampoo,0.08194300213426348
816,washer,hangers,0.028645606439248236
817,washer,first_aid_kit,0.010739295568169835
818,washer,elevator,0.21514216174172857
819,dryer,id,0.055605785845830286
820,dryer,host_response_rate,0.08258892839839067
821,dryer,host_acceptance_rate,0.03969084190846869
822,dryer,latitude,0.041445895984543485
823,dryer,longtitude,-0.004011743380860029
824,dryer,accomodates,0.13365293208219317
825,dryer,bathrooms,0.11485450454987174
826,dryer,bedrooms,0.09399906106840339
827,dryer,beds,0.09203894934853388
828,dryer,price,0.10546701290540143
829,dryer,security_deposit,0.05370480659956107
830,dryer,cleaning_fee,0.14826170894835705
831,dryer,extra_people,0.01195974335704801
832,dryer,number_of_reviews,-0.004067717027612525
833,dryer,review_scores_rating,0.004607725887968488
834,dryer,wireless_internet,0.17229696306097414
835,dryer,smoke_detector,0.1070987814734178
836,dryer,air_conditioning,0.19049618039702332
837,dryer,heating,0.19530964727851674
838,dryer,cable_tv,0.10861637259317246
839,dryer,washer,0.628352458441706
840,dryer,dryer,1.0
841,dryer,family_kid_friendly,0.15463223637500526
842,dryer,kitchen,0.19042119833910387
843,dryer,free_parking,0.040281540293545214
844,dryer,carbon_monoxide,0.10358006385915611
845,dryer,pets_allowed,0.013725596063445308
846,dryer,essentials,0.22961169370798112
847,dryer,checkin_24hr,0.22069879257394068
848,dryer,lock_on_bedroom_door,0.04496240978465376
849,dryer,pool,0.08157245083514865
850,dryer,hair_dryer,0.44935534545459954
851,dryer,gym,0.13932378544922266
852,dryer,wheelchair_accessible,0.05452677003589988
853,dryer,iron,0.31538076375748536
854,dryer,shampoo,0.24672731142931853
855,dryer,hangers,0.2928610360435231
856,dryer,first_aid_kit,0.061742179774925056
857,dryer,elevator,0.16017972093271976
858,family_kid_friendly,id,0.0392339693976315
859,family_kid_friendly,host_response_rate,0.09042593230462143
860,family_kid_friendly,host_acceptance_rate,0.023781226867654767
861,family_kid_friendly,latitude,0.021906638359225582
862,family_kid_friendly,longtitude,0.03647052537887723
863,family_kid_friendly,accomodates,0.4045714055855257
864,family_kid_friendly,bathrooms,0.14793184462396905
865,family_kid_friendly,bedrooms,0.31041114562475547
866,family_kid_friendly,beds,0.31238332973489974
867,family_kid_friendly,price,0.22653881309791848
868,family_kid_friendly,security_deposit,0.024082680585748036
869,family_kid_friendly,cleaning_fee,0.1736541624932011
870,family_kid_friendly,extra_people,0.03497328760469143
871,family_kid_friendly,number_of_reviews,0.029212334783297097
872,family_kid_friendly,review_scores_rating,-0.015258625320149086
873,family_kid_friendly,wireless_internet,0.06783408958712712
874,family_kid_friendly,smoke_detector,0.019953151171995722
875,family_kid_friendly,air_conditioning,0.18738467925198615
876,family_kid_friendly,heating,0.1283556912961496
877,family_kid_friendly,cable_tv,0.15292028755216486
878,family_kid_friendly,washer,0.136024489976316
879,family_kid_friendly,dryer,0.15463223637500526
880,family_kid_friendly,family_kid_friendly,1.0
881,family_kid_friendly,kitchen,0.10579687459873013
882,family_kid_friendly,free_parking,0.060176145798946666
883,family_kid_friendly,carbon_monoxide,0.03590218018778636
884,family_kid_friendly,pets_allowed,0.18776661155571092
885,family_kid_friendly,essentials,0.1418989165278627
886,family_kid_friendly,checkin_24hr,0.17393163896638109
887,family_kid_friendly,lock_on_bedroom_door,-0.07030570655077874
888,family_kid_friendly,pool,0.14539076375866386
889,family_kid_friendly,hair_dryer,0.15448948089442394
890,family_kid_friendly,gym,0.22124598305502705
891,family_kid_friendly,wheelchair_accessible,0.08721527964928118
892,family_kid_friendly,iron,0.17021016768009017
893,family_kid_friendly,shampoo,0.17897254880917945
894,family_kid_friendly,hangers,0.1254460346585078
895,family_kid_friendly,first_aid_kit,0.016125820347298928
896,family_kid_friendly,elevator,0.1772108279526158
897,kitchen,id,-0.012355695158978976
898,kitchen,host_response_rate,-0.010183440732814032
899,kitchen,host_acceptance_rate,-0.018845933598261727
900,kitchen,latitude,0.06614669864055338
901,kitchen,longtitude,0.04869263117444886
902,kitchen,accomodates,0.14104547131649753
903,kitchen,bathrooms,0.06413843034454013
904,kitchen,bedrooms,0.0985861765093542
905,kitchen,beds,0.10232512165762254
906,kitchen,price,0.09514593454310223
907,kitchen,security_deposit,0.07805311328096307
908,kitchen,cleaning_fee,0.15401187956969464
909,kitchen,extra_people,0.00986848027426397
910,kitchen,number_of_reviews,-0.0596857471067119
911,kitchen,review_scores_rating,0.011149538679087276
912,kitchen,wireless_internet,0.19848307153400657
913,kitchen,smoke_detector,0.05511584386488654
914,kitchen,air_conditioning,0.1126242167111631
915,kitchen,heating,0.22789123039342565
916,kitchen,cable_tv,0.15010029460405624
917,kitchen,washer,0.2345241079904351
918,kitchen,dryer,0.19042119833910387
919,kitchen,family_kid_friendly,0.10579687459873013
920,kitchen,kitchen,1.0
921,kitchen,free_parking,-0.022494277169951372
922,kitchen,carbon_monoxide,0.04107781497295901
923,kitchen,pets_allowed,0.06406663632299346
924,kitchen,essentials,0.11758854906552299
925,kitchen,checkin_24hr,0.07116554371979182
926,kitchen,lock_on_bedroom_door,-0.11640698500815495
927,kitchen,pool,0.04108041967555791
928,kitchen,hair_dryer,0.03832992759407379
929,kitchen,gym,0.08046014383925176
930,kitchen,wheelchair_accessible,0.03248922323251965
931,kitchen,iron,0.049255265210157474
932,kitchen,shampoo,0.08005408675998593
933,kitchen,hangers,0.0235969079645741
934,kitchen,first_aid_kit,-0.019268547969704536
935,kitchen,elevator,0.11711420798285907
936,free_parking,id,-0.03476455013003381
937,free_parking,host_response_rate,0.035569806333766024
938,free_parking,host_acceptance_rate,0.05280004646328417
939,free_parking,latitude,-0.35888761234775485
940,free_parking,longtitude,-0.20835165209188597
941,free_parking,accomodates,0.08416525611592995
942,free_parking,bathrooms,0.09083852520454921
943,free_parking,bedrooms,0.13955070416119417
944,free_parking,beds,0.12656097054813267
945,free_parking,price,-0.11207734599035193
946,free_parking,security_deposit,0.004937636272471465
947,free_parking,cleaning_fee,-0.08138036696206583
948,free_parking,extra_people,0.09163555719854063
949,free_parking,number_of_reviews,0.06246370080742496
950,free_parking,review_scores_rating,0.05161777888071955
951,free_parking,wireless_internet,0.06438426698224663
952,free_parking,smoke_detector,0.10605920074413651
953,free_parking,air_conditioning,-0.040183893887092766
954,free_parking,heating,0.040352295636997285
955,free_parking,cable_tv,-0.09843214479828406
956,free_parking,washer,0.05567044882541586
957,free_parking,dryer,0.040281540293545214
958,free_parking,family_kid_friendly,0.060176145798946666
959,free_parking,kitchen,-0.022494277169951372
960,free_parking,free_parking,1.0
961,free_parking,carbon_monoxide,0.11420344613286959
962,free_parking,pets_allowed,0.023326517165581047
963,free_parking,essentials,0.04344268600435625
964,free_parking,checkin_24hr,-0.005785287704890377
965,free_parking,lock_on_bedroom_door,0.01737570815908286
966,free_parking,pool,-0.020696740775280855
967,free_parking,hair_dryer,0.017999506130905563
968,free_parking,gym,-0.06626305189003937
969,free_parking,wheelchair_accessible,-0.03534601748156861
970,free_parking,iron,0.018024126129772985
971,free_parking,shampoo,0.08260603839160292
972,free_parking,hangers,0.03430525701799495
973,free_parking,first_aid_kit,0.1613917347122868
974,free_parking,elevator,-0.165082146207866
975,carbon_monoxide,id,0.030128145856666105
976,carbon_monoxide,host_response_rate,0.07804997533303781
977,carbon_monoxide,host_acceptance_rate,0.13519575727301242
978,carbon_monoxide,latitude,-0.08607994752028345
979,carbon_monoxide,longtitude,0.00793392948687974
980,carbon_monoxide,accomodates,0.07005815774995149
981,carbon_monoxide,bathrooms,0.044801555300115696
982,carbon_monoxide,bedrooms,0.08369110173281308
983,carbon_monoxide,beds,0.10720983442281458
984,carbon_monoxide,price,-0.0012705098529238248
985,carbon_monoxide,security_deposit,0.10380947830874278
986,carbon_monoxide,cleaning_fee,-0.0521973550151996
987,carbon_monoxide,extra_people,0.13150052239534782
988,carbon_monoxide,number_of_reviews,0.10770635990539429
989,carbon_monoxide,review_scores_rating,0.1647176201809548
990,carbon_monoxide,wireless_internet,0.1252266497392005
991,carbon_monoxide,smoke_detector,0.6772860527566595
992,carbon_monoxide,air_conditioning,0.060534549743409605
993,carbon_monoxide,heating,0.1272700864340485
994,carbon_monoxide,cable_tv,-0.013975732176310545
995,carbon_monoxide,washer,0.006603131232401524
996,carbon_monoxide,dryer,0.10358006385915611
997,carbon_monoxide,family_kid_friendly,0.03590218018778636
998,carbon_monoxide,kitchen,0.04107781497295901
999,carbon_monoxide,free_parking,0.11420344613286959
1000,carbon_monoxide,carbon_monoxide,1.0
1001,carbon_monoxide,pets_allowed,0.03313506981244239
1002,carbon_monoxide,essentials,0.2348294569248104
1003,carbon_monoxide,checkin_24hr,0.17038463012702182
1004,carbon_monoxide,lock_on_bedroom_door,0.12921652396601832
1005,carbon_monoxide,pool,-0.07243105881398212
1006,carbon_monoxide,hair_dryer,0.22793987649546155
1007,carbon_monoxide,gym,-0.10428972215514742
1008,carbon_monoxide,wheelchair_accessible,0.0396739810997171
1009,carbon_monoxide,iron,0.2236860549661164
1010,carbon_monoxide,shampoo,0.18392081091272583
1011,carbon_monoxide,hangers,0.24427576460774858
1012,carbon_monoxide,first_aid_kit,0.3052466012288714
1013,carbon_monoxide,elevator,-0.10375890265055163
1014,pets_allowed,id,0.0244077571161036
1015,pets_allowed,host_response_rate,0.001848572640626361
1016,pets_allowed,host_acceptance_rate,0.017083337571845644
1017,pets_allowed,latitude,0.023899608655373973
1018,pets_allowed,longtitude,0.03912235208817329
1019,pets_allowed,accomodates,0.10487881999108598
1020,pets_allowed,bathrooms,-0.023987259140499886
1021,pets_allowed,bedrooms,0.058632781794984976
1022,pets_allowed,beds,0.08438301690351474
1023,pets_allowed,price,0.07163826902371906
1024,pets_allowed,security_deposit,0.005115133564793594
1025,pets_allowed,cleaning_fee,0.04245695525525794
1026,pets_allowed,extra_people,0.024328337985182105
1027,pets_allowed,number_of_reviews,-0.0006573002440399692
1028,pets_allowed,review_scores_rating,0.02734682430425533
1029,pets_allowed,wireless_internet,-0.00299270015769764
1030,pets_allowed,smoke_detector,0.04248301981482146
1031,pets_allowed,air_conditioning,0.04491313412114861
1032,pets_allowed,heating,0.032758197904669314
1033,pets_allowed,cable_tv,0.06038456665441941
1034,pets_allowed,washer,0.025514634069593974
1035,pets_allowed,dryer,0.013725596063445308
1036,pets_allowed,family_kid_friendly,0.18776661155571092
1037,pets_allowed,kitchen,0.06406663632299346
1038,pets_allowed,free_parking,0.023326517165581047
1039,pets_allowed,carbon_monoxide,0.03313506981244239
1040,pets_allowed,pets_allowed,1.0
1041,pets_allowed,essentials,0.05296595501857409
1042,pets_allowed,checkin_24hr,0.06834840173928981
1043,pets_allowed,lock_on_bedroom_door,-0.03189264786846996
1044,pets_allowed,pool,0.08409026734900182
1045,pets_allowed,hair_dryer,0.01872930746176161
1046,pets_allowed,gym,0.07439696447991026
1047,pets_allowed,wheelchair_accessible,0.11442214367078837
1048,pets_allowed,iron,0.031275442990479525
1049,pets_allowed,shampoo,0.03619072363352277
1050,pets_allowed,hangers,0.04409943875806286
1051,pets_allowed,first_aid_kit,0.03014171552070811
1052,pets_allowed,elevator,0.05769308625732392
1053,essentials,id,0.1962239713684593
1054,essentials,host_response_rate,0.08034388745040788
1055,essentials,host_acceptance_rate,0.06659258394206302
1056,essentials,latitude,0.05805498893116038
1057,essentials,longtitude,0.012994469277219216
1058,essentials,accomodates,0.1168201160136031
1059,essentials,bathrooms,0.03961294689029145
1060,essentials,bedrooms,0.09679928465019488
1061,essentials,beds,0.08868575305825517
1062,essentials,price,0.029871394270754862
1063,essentials,security_deposit,0.01815494541190604
1064,essentials,cleaning_fee,-0.05006622834930518
1065,essentials,extra_people,0.09903245812562692
1066,essentials,number_of_reviews,0.026301992784424178
1067,essentials,review_scores_rating,0.02346478992681764
1068,essentials,wireless_internet,0.1941669589589757
1069,essentials,smoke_detector,0.24221733944977397
1070,essentials,air_conditioning,0.11758534556291783
1071,essentials,heating,0.2152322210495592
1072,essentials,cable_tv,0.053816558119031646
1073,essentials,washer,0.09107638682125857
1074,essentials,dryer,0.22961169370798112
1075,essentials,family_kid_friendly,0.1418989165278627
1076,essentials,kitchen,0.11758854906552299
1077,essentials,free_parking,0.04344268600435625
1078,essentials,carbon_monoxide,0.2348294569248104
1079,essentials,pets_allowed,0.05296595501857409
1080,essentials,essentials,1.0
1081,essentials,checkin_24hr,0.2502889056728323
1082,essentials,lock_on_bedroom_door,0.07133195597258707
1083,essentials,pool,0.055980746413525635
1084,essentials,hair_dryer,0.29553306270925095
1085,essentials,gym,0.08609423818993842
1086,essentials,wheelchair_accessible,0.009062691124319757
1087,essentials,iron,0.298285943864649
1088,essentials,shampoo,0.45291304140093536
1089,essentials,hangers,0.3209555334869468
1090,essentials,first_aid_kit,0.16664013656605756
1091,essentials,elevator,0.08791053075511822
1092,checkin_24hr,id,0.09196890423285838
1093,checkin_24hr,host_response_rate,0.11819880364220343
1094,checkin_24hr,host_acceptance_rate,0.10138054631341843
1095,checkin_24hr,latitude,0.11288266295468233
1096,checkin_24hr,longtitude,0.05847419096241819
1097,checkin_24hr,accomodates,0.23559611584777032
1098,checkin_24hr,bathrooms,0.054441749436215915
1099,checkin_24hr,bedrooms,0.16154659207850372
1100,checkin_24hr,beds,0.18348573845831298
1101,checkin_24hr,price,0.11362670073515414
1102,checkin_24hr,security_deposit,0.044220194268084344
1103,checkin_24hr,cleaning_fee,0.11699578004710265
1104,checkin_24hr,extra_people,0.0467948326883806
1105,checkin_24hr,number_of_reviews,0.06974127310247875
1106,checkin_24hr,review_scores_rating,0.09014610062219862
1107,checkin_24hr,wireless_internet,0.11785673391601566
1108,checkin_24hr,smoke_detector,0.10409043727051552
1109,checkin_24hr,air_conditioning,0.13264529977005088
1110,checkin_24hr,heating,0.1117990516313372
1111,checkin_24hr,cable_tv,0.19717909255840035
1112,checkin_24hr,washer,0.059663586201291426
1113,checkin_24hr,dryer,0.22069879257394068
1114,checkin_24hr,family_kid_friendly,0.17393163896638109
1115,checkin_24hr,kitchen,0.07116554371979182
1116,checkin_24hr,free_parking,-0.005785287704890377
1117,checkin_24hr,carbon_monoxide,0.17038463012702182
1118,checkin_24hr,pets_allowed,0.06834840173928981
1119,checkin_24hr,essentials,0.2502889056728323
1120,checkin_24hr,checkin_24hr,1.0
1121,checkin_24hr,lock_on_bedroom_door,0.015776564633364465
1122,checkin_24hr,pool,0.08890454125377888
1123,checkin_24hr,hair_dryer,0.47214210006950813
1124,checkin_24hr,gym,0.12287829410670613
1125,checkin_24hr,wheelchair_accessible,0.0574634409394365
1126,checkin_24hr,iron,0.4851982181308748
1127,checkin_24hr,shampoo,0.31878789881536107
1128,checkin_24hr,hangers,0.45657407668577926
1129,checkin_24hr,first_aid_kit,0.08238610452448461
1130,checkin_24hr,elevator,0.11221410600693967
1131,lock_on_bedroom_door,id,0.24120619926135886
1132,lock_on_bedroom_door,host_response_rate,0.03218832223943619
1133,lock_on_bedroom_door,host_acceptance_rate,0.07453089692688154
1134,lock_on_bedroom_door,latitude,-0.062015796448350646
1135,lock_on_bedroom_door,longtitude,-0.03423366561485819
1136,lock_on_bedroom_door,accomodates,-0.17665863098086848
1137,lock_on_bedroom_door,bathrooms,-0.058238234462782555
1138,lock_on_bedroom_door,bedrooms,-0.12399832474009573
1139,lock_on_bedroom_door,beds,-0.13469565339610418
1140,lock_on_bedroom_door,price,-0.13130456787607117
1141,lock_on_bedroom_door,security_deposit,-0.02243939268192473
1142,lock_on_bedroom_door,cleaning_fee,-0.16630062580927743
1143,lock_on_bedroom_door,extra_people,0.0114881851862826
1144,lock_on_bedroom_door,number_of_reviews,-0.05858202588432491
1145,lock_on_bedroom_door,review_scores_rating,-0.07344280094563699
1146,lock_on_bedroom_door,wireless_internet,0.014518898041230527
1147,lock_on_bedroom_door,smoke_detector,0.1625308447545026
1148,lock_on_bedroom_door,air_conditioning,-0.06834376925753216
1149,lock_on_bedroom_door,heating,-0.022996429592935727
1150,lock_on_bedroom_door,cable_tv,-0.14828208034817109
1151,lock_on_bedroom_door,washer,-0.03604782607842663
1152,lock_on_bedroom_door,dryer,0.04496240978465376
1153,lock_on_bedroom_door,family_kid_friendly,-0.07030570655077874
1154,lock_on_bedroom_door,kitchen,-0.11640698500815495
1155,lock_on_bedroom_door,free_parking,0.01737570815908286
1156,lock_on_bedroom_door,carbon_monoxide,0.12921652396601832
1157,lock_on_bedroom_door,pets_allowed,-0.03189264786846996
1158,lock_on_bedroom_door,essentials,0.07133195597258707
1159,lock_on_bedroom_door,checkin_24hr,0.015776564633364465
1160,lock_on_bedroom_door,lock_on_bedroom_door,1.0
1161,lock_on_bedroom_door,pool,-0.060438022971138
1162,lock_on_bedroom_door,hair_dryer,0.11785491934008417
1163,lock_on_bedroom_door,gym,-0.0734151454805335
1164,lock_on_bedroom_door,wheelchair_accessible,-0.039605877733936645
1165,lock_on_bedroom_door,iron,0.10593253576256309
1166,lock_on_bedroom_door,shampoo,0.006860890098816543
1167,lock_on_bedroom_door,hangers,0.17816096170314885
1168,lock_on_bedroom_door,first_aid_kit,0.10900003917818576
1169,lock_on_bedroom_door,elevator,-0.0956682945997504
1170,pool,id,0.0020848074887562197
1171,pool,host_response_rate,0.005796391933592525
1172,pool,host_acceptance_rate,-0.08457853578869155
1173,pool,latitude,0.06198143689093319
1174,pool,longtitude,0.028390521471393235
1175,pool,accomodates,0.08915795000697972
1176,pool,bathrooms,0.07685543894919697
1177,pool,bedrooms,0.06551828204185747
1178,pool,beds,0.03224971297794482
1179,pool,price,0.08842222976508067
1180,pool,security_deposit,-0.017081133374012854
1181,pool,cleaning_fee,0.18283493447561147
1182,pool,extra_people,-0.07792300216950138
1183,pool,number_of_reviews,-0.07661299074459613
1184,pool,review_scores_rating,-0.09031125018276144
1185,pool,wireless_internet,0.021461408498494036
1186,pool,smoke_detector,-0.09306973660731978
1187,pool,air_conditioning,0.10588235970941434
1188,pool,heating,0.0291879917323799
1189,pool,cable_tv,0.13510775521745386
1190,pool,washer,0.11844884893749467
1191,pool,dryer,0.08157245083514865
1192,pool,family_kid_friendly,0.14539076375866386
1193,pool,kitchen,0.04108041967555791
1194,pool,free_parking,-0.020696740775280855
1195,pool,carbon_monoxide,-0.07243105881398212
1196,pool,pets_allowed,0.08409026734900182
1197,pool,essentials,0.055980746413525635
1198,pool,checkin_24hr,0.08890454125377888
1199,pool,lock_on_bedroom_door,-0.060438022971138
1200,pool,pool,1.0
1201,pool,hair_dryer,0.06801753651371163
1202,pool,gym,0.4947949306642674
1203,pool,wheelchair_accessible,0.11811232091477297
1204,pool,iron,0.06327477037264248
1205,pool,shampoo,0.06909183385810794
1206,pool,hangers,0.028284787470501442
1207,pool,first_aid_kit,-0.0870820782319914
1208,pool,elevator,0.3414015329085242
1209,hair_dryer,id,0.19144531943673862
1210,hair_dryer,host_response_rate,0.16728503094603317
